"Geo Point","Geo Shape","insee","ident","siret","infor","adresse","exploit","th_heur","th_nuit","ta_moivel","th_quar","th_10","np_pmr","ta_type","ta_nres7j","ta_titul","libres","np_veltot","np_2rele","np_hgsup","np_stlav","np_covoit","prepaye","nb_niv","th_4","ta_ntitul","th_3","th_2","th_24","gabari_max","mdate","url","np_vle","np_fourr","th_demi","secteur","np_global","np_velec","gid","gabari_std","titul","propr","np_mobalt","ta_handi","np_hginf","connecte","np_pr","etat","nom","total","typgest","type","an_serv","ta_resmoi","np_2rmot","cdate","np_total","tv_1h","ta_moimot"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"153","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-17T13:33:44+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"177","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-17T15:51:42+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"205","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-18T02:17:57+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"209","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-18T08:27:46+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"181","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-18T14:03:41+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"181","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-18T17:17:53+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.8628455,-0.5556302","{""coordinates"": [-0.5556302, 44.8628455], ""type"": ""Point""}","33063","CUBPK100","435 272 596 01814","vélos acceptés de 8h30 à 20h00; Propriétaire SCI Bordeaux Port Immo","1 quai Armand Lalande Bat G1, 33000 Bordeaux","EFFIA_STATIONNEMENT","2.3000000000000003",,,"0.5","19.900000000000002","12","PAYANT_TARIF_HORAIRE","120.0",,"230","100","0","0","0","0","0.0","3","9.1",,"7.1000000000000005","4.7","24.0",,"2021-12-21T21:17:03+01:00","https://www.effia.com/parking/parking-bordeaux-bassins-flot-effia","10","0","1.1","CENTRE","536","0","663",,"AUTRE","AUTRE","0","NORMAL_PAYANT","0","1","0","LIBRE","Bassins À Flots","250","GESTION_PRIVEE","SILO","2020","120.0","10","2020-10-21T17:02:22+02:00","536",,"60.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.863006,-0.5784231","{""coordinates"": [-0.5784231, 44.863006], ""type"": ""Point""}","33063","CUBPK95","453 335 069 00010","Vélos: 35€/an ou 5€/mois","Rue François Lévêque 33000 Bordeaux","METPARK","2.4","6.0","0.0","0.6","20.0","8","PAYANT_TARIF_HORAIRE","85.0",,"285","108","0","0","0","0","0.0","4","9.6",,"7.2","4.8","20.0","2.0","2021-11-06T10:00:23+01:00","https://www.mtpk.fr/","8","0","1.2","CENTRE","355","0","593","2.0","METPARK","METPARK","0","NORMAL_PAYANT","0","0","0","LIBRE","Grand Parc","355","REGIE_AUTONOME","SILO","2019","65.0","15","2019-12-09T15:54:27+01:00","355","0.0","30.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8639189,-0.5511667","{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}","33063","CUBPK80","692 051 113 00102",,"2 Rue de Gironde 33300 Bordeaux","INTERPARKING","2.2","7.5","5.0","0.5","19.400000000000002","9","PAYANT_TARIF_HORAIRE","97.0",,"162","93","4","0","0","0","0.0","7","9.8",,"7.4","5.0","20.0","1.95","2021-10-20T09:01:23+02:00","http://www.interparking-france.com/fr-FR/find-parking/LaCiteduVin/","5","0","1.1","CENTRE","405","4","254","1.95","INTERPARKING","INTERPARKING","0","NORMAL_PAYANT","0","0","0","LIBRE","Cite Du Vin","330","GESTION_PRIVEE","SILO","2017","97.0","13","2018-06-01T02:00:00+02:00","405","0.0","40.0"
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","3","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-16T10:22:33+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","38","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-17T11:02:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","31","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-17T13:32:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","77","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-17T15:50:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","590","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-18T02:16:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","558","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-18T08:25:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","331","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-18T14:02:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","266","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-18T17:15:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8647637,-0.5245629","{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}","33249","CUBPK45","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Route de Bordeaux 33130 Lormont","KEOLIS","4.5",,"0.0","4.5","4.5","16","PAYANT_TARIF_PARC_RELAIS",,"0.0","535","26","0","0","0","10","0.0","5","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-21T21:13:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","14","0","4.5","PERIPHERIE","611","6","265","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","611","LIBRE","Parc-Relais Buttiniere","601","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2004",,"52","2018-06-01T02:00:00+02:00","611","0.0",
"44.8670293,-0.5764142","{""coordinates"": [-0.5764142, 44.8670293], ""type"": ""Point""}","33069","CUBPK54","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Allées de Boutaut 33110 Le Bouscat","KEOLIS","4.5",,"0.0","4.5","4.5","9","PAYANT_TARIF_PARC_RELAIS",,"0.0","110","24","0","0","0","10","0.0","6","4.5","4.5","4.5","4.5",,"2.0","2021-12-16T10:22:33+01:00","https://www.infotbm.com/les-parc-relais-tout-public","2","0","4.5","PERIPHERIE","369","6","256","2.0","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","369","LIBRE","Parc-Relais Ravezies Le Bouscat","366","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SILO","2008",,"26","2018-06-01T02:00:00+02:00","369","0.0",
